0.000000 15.000000 20.000000
0.010000 16.807554 17.361487
0.020000 19.270422 15.395492
0.030000 22.463043 14.042769
0.040000 26.463329 13.277197
0.050000 31.321352 13.121672
0.060000 37.002675 13.670881
0.070000 43.288399 15.125828
0.080000 49.616037 17.836849
0.090000 54.886521 22.315547
0.100000 57.416839 29.074047
0.110000 55.491021 38.035278
0.120000 48.777846 47.622070
0.130000 39.316662 54.859096
0.140000 30.143320 57.445311
0.150000 23.068023 55.416828
0.160000 18.314505 50.401461
0.170000 15.402812 44.137309
0.180000 13.805967 37.804658
0.190000 13.151568 32.025910
0.200000 13.221432 27.054840
0.210000 13.909123 22.943353
0.220000 15.183792 19.648573
0.230000 17.066086 17.094094
0.240000 19.611692 15.203795
0.250000 22.896585 13.921637
0.260000 26.997339 13.226437
0.270000 31.957567 13.148262
0.280000 37.727117 13.792400
0.290000 44.055662 15.375393
0.300000 50.326630 18.267640
0.310000 55.367418 22.995023
0.320000 57.444740 30.040985
0.330000 54.921397 39.195164
0.340000 47.732058 48.668506
0.350000 38.154905 55.431408
0.360000 29.173835 57.419526
0.370000 22.386720 54.936242
0.380000 17.882911 49.689824
0.390000 15.153240 43.368475
0.400000 13.684929 37.078700
0.410000 13.125726 31.388508
0.420000 13.273066 26.520057
0.430000 14.031171 22.509437
0.440000 15.376391 19.307276
0.450000 17.334320 16.835821
0.460000 19.963858 15.020489
0.470000 23.342248 13.808662
0.480000 27.544262 13.184319
0.490000 32.606200 13.185044
0.500000 38.460682 13.927251
0.510000 44.823538 15.643683
0.520000 51.021138 18.725018
0.530000 55.806609 23.708967
0.540000 57.405212 31.040947
0.550000 54.281526 40.362584
0.560000 46.650395 49.676021
0.570000 37.002599 55.933020
0.580000 28.236517 57.328441
0.590000 21.737805 54.416100
0.600000 17.476024 48.962978
0.610000 14.921124 42.599970
0.620000 13.576511 36.360926
0.630000 13.109786 30.762342
0.640000 13.333372 25.997007
0.650000 14.161664 22.086590
0.660000 15.577901 18.976003
0.670000 17.612408 16.586581
0.680000 20.327096 14.845538
0.690000 23.800188 13.703876
0.700000 28.104155 13.150984
0.710000 33.267067 13.232319
0.720000 39.202704 14.075978
0.730000 45.590512 15.931561
0.740000 51.696881 19.210084
0.750000 56.200593 24.458051
0.760000 57.296030 32.072461
0.770000 53.573520 41.532629
0.780000 45.538491 50.639129
0.790000 35.863991 56.362514
0.800000 27.332362 57.174453
0.810000 21.120602 53.859577
0.820000 17.092932 48.223233
0.830000 14.705797 41.833081
0.840000 13.480319 35.651923
0.850000 13.103558 30.147598
0.860000 13.402298 25.485680
0.870000 14.300647 21.674723
0.880000 15.788435 18.654653
0.890000 17.900509 16.346295
0.900000 20.701582 14.678910
0.910000 24.270556 13.607325
0.920000 28.677058 13.126589
0.930000 33.939943 13.290417
0.940000 39.952429 14.239160
0.950000 46.354937 16.239931
0.960000 52.351026 19.723945
0.970000 56.545856 25.242801
0.980000 57.115342 33.133656
0.990000 52.800089 42.700057
