0.000000 9.000000 20.000000
0.010000 10.140432 16.297820
0.020000 11.802994 13.467576
0.030000 14.080652 11.349183
0.040000 17.105557 9.819740
0.050000 21.046172 8.796197
0.060000 26.099621 8.240383
0.070000 32.469178 8.172171
0.080000 40.306206 8.700545
0.090000 49.572836 10.091914
0.100000 59.739377 12.910279
0.110000 69.196402 18.254421
0.120000 74.489635 27.888200
0.130000 70.815357 43.106303
0.140000 56.776258 60.854814
0.150000 38.976390 72.719732
0.160000 25.072558 73.855858
0.170000 16.653375 67.132991
0.180000 12.055895 57.270288
0.190000 9.656165 47.227745
0.200000 8.509281 38.283153
0.210000 8.141100 30.806704
0.220000 8.332435 24.771322
0.230000 9.000101 20.004706
0.240000 10.140115 16.301638
0.250000 11.802219 13.470658
0.260000 14.079338 11.351663
0.270000 17.103581 9.821725
0.280000 21.043367 8.797766
0.290000 26.095782 8.241580
0.300000 32.464073 8.172994
0.310000 40.299623 8.700914
0.320000 49.564712 10.091600
0.330000 59.730100 12.908745
0.340000 69.187437 18.250554
0.350000 74.484282 27.880200
0.360000 70.817785 43.093196
0.370000 56.786362 60.840311
0.380000 38.988083 72.710727
0.390000 25.081360 73.854411
0.400000 16.659007 67.136475
0.410000 12.059407 57.275828
0.420000 9.658416 47.233648
0.430000 8.510776 38.288644
0.440000 8.142111 30.811503
0.450000 8.333100 24.775387
0.460000 9.000485 20.008093
0.470000 10.140235 16.304439
0.480000 11.802058 13.472970
0.490000 14.078849 11.353575
0.500000 17.102688 9.823312
0.510000 21.041964 8.799088
0.520000 26.093727 8.242677
0.530000 32.461194 8.173881
0.540000 40.295738 8.701566
0.550000 49.559689 10.091906
0.560000 59.724032 12.908418
0.570000 69.181027 18.248935
0.580000 74.479424 27.876098
0.590000 70.817294 43.085614
0.600000 56.790960 60.830931
0.610000 38.994546 72.703776
0.620000 25.086711 73.851820
0.630000 16.662698 67.137144
0.640000 12.061885 57.278139
0.650000 9.660144 47.236533
0.660000 8.512050 38.291549
0.670000 8.143101 30.814186
0.680000 8.333902 24.777765
0.690000 9.001151 20.010160
0.700000 10.140791 16.306223
0.710000 11.802509 13.474511
0.720000 14.079184 11.354919
0.730000 17.102879 9.824502
0.740000 21.041961 8.800162
0.750000 26.093454 8.243672
0.760000 32.460541 8.174831
0.770000 40.294548 8.702498
0.780000 49.557765 10.092832
0.790000 59.721170 12.909296
0.800000 69.177171 18.249561
0.810000 74.475064 27.875888
0.820000 70.813892 43.083553
0.830000 56.790057 60.826670
0.840000 38.995782 72.698883
0.850000 25.088609 73.848089
0.860000 16.664445 67.134999
0.870000 12.063330 57.277224
0.880000 9.661348 47.236400
0.890000 8.513102 38.291871
0.900000 8.144069 30.814755
0.910000 8.334841 24.778458
0.920000 9.002100 20.010908
0.930000 10.141782 16.306990
0.940000 11.803571 13.475283
0.950000 14.080343 11.355695
0.960000 17.104153 9.825293
0.970000 21.043359 8.800988
0.980000 26.094964 8.244566
0.990000 32.462112 8.175845
