0.000000 17.000000 20.000000
0.010000 19.012571 17.730259
0.020000 21.682482 16.089788
0.030000 25.060796 15.048826
0.040000 29.180902 14.612808
0.050000 34.016475 14.840204
0.060000 39.411757 15.865481
0.070000 44.974902 17.925081
0.080000 49.947440 21.364704
0.090000 53.140552 26.555399
0.100000 53.177034 33.579260
0.110000 49.286460 41.654487
0.120000 42.239586 48.856708
0.130000 34.151256 53.025595
0.140000 27.010504 53.264786
0.150000 21.682409 50.257758
0.160000 18.126522 45.370877
0.170000 15.978745 39.820523
0.180000 14.887017 34.396328
0.190000 14.606720 29.512548
0.200000 14.996800 25.338182
0.210000 15.994070 21.906294
0.220000 17.589855 19.186204
0.230000 19.811867 17.127155
0.240000 22.708047 15.684734
0.250000 26.327066 14.838935
0.260000 30.688485 14.610384
0.270000 35.732963 15.079599
0.280000 41.241058 16.411697
0.290000 46.715111 18.880302
0.300000 51.254475 22.856538
0.310000 53.558005 28.666698
0.320000 52.333530 36.178301
0.330000 47.239705 44.221797
0.340000 39.592422 50.632552
0.350000 31.643783 53.526952
0.360000 25.057864 52.573314
0.370000 20.340452 48.797197
0.380000 17.288747 43.579571
0.390000 15.520528 38.004854
0.400000 14.715692 32.726829
0.410000 14.665916 28.065314
0.420000 15.258534 24.134689
0.430000 16.450478 20.940870
0.440000 18.246779 18.442876
0.450000 20.683578 16.589692
0.460000 23.811524 15.343123
0.470000 27.673776 14.694620
0.480000 32.270823 14.682037
0.490000 37.501668 15.410625
0.500000 43.070354 17.078942
0.510000 48.359063 19.997352
0.520000 52.322796 24.548519
0.530000 53.589923 30.969496
0.540000 51.060352 38.844351
0.550000 44.910639 46.612378
0.560000 36.918819 52.017566
0.570000 29.292272 53.604666
0.580000 23.310455 51.577337
0.590000 19.177580 47.185044
0.600000 16.587478 41.753367
0.610000 15.164383 36.223268
0.620000 14.624402 31.124574
0.630000 14.793383 26.696825
0.640000 15.584174 23.010139
0.650000 16.971532 20.049774
0.660000 18.972414 17.768299
0.670000 21.629656 16.116827
0.680000 24.994319 15.065136
0.690000 29.100358 14.617894
0.700000 33.922973 14.832427
0.710000 39.309512 15.841569
0.720000 44.873536 17.879658
0.730000 49.864359 21.290541
0.740000 53.100633 26.446365
0.750000 53.203983 33.438738
0.760000 49.384115 41.506429
0.770000 42.380273 48.742707
0.780000 34.293146 52.978349
0.790000 27.125888 53.286559
0.800000 21.764566 50.327956
0.810000 18.179949 45.464809
0.820000 16.010187 39.919689
0.830000 14.901854 34.489840
0.840000 14.608369 29.595159
0.850000 14.987052 25.408055
0.860000 15.973538 21.963375
0.870000 17.558322 19.231198
0.880000 19.768578 17.160912
0.890000 22.651993 15.707856
0.900000 26.257388 14.851478
0.910000 30.605132 14.611541
0.920000 35.637809 15.067297
0.930000 41.139687 16.382092
0.940000 46.619238 18.827424
0.950000 51.183861 22.773114
0.960000 53.538165 28.548555
0.970000 52.383597 36.034365
0.980000 47.353445 44.082768
0.990000 39.734972 50.539853
