0.000000 10.000000 20.000000
0.010000 11.256939 16.470742
0.020000 13.070905 13.773288
0.030000 15.536855 11.765619
0.040000 18.786364 10.340700
0.050000 22.981296 9.431677
0.060000 28.299426 9.020343
0.070000 34.899100 9.155715
0.080000 42.837195 9.994165
0.090000 51.890216 11.881279
0.100000 61.196750 15.500000
0.110000 68.681000 22.043726
0.120000 70.699353 32.988570
0.130000 63.731707 48.239811
0.140000 49.130130 63.078960
0.150000 33.728012 70.568638
0.160000 22.517846 68.971623
0.170000 15.770936 61.679712
0.180000 12.027866 52.405780
0.190000 10.067207 43.308953
0.200000 9.182302 35.300492
0.210000 9.013588 28.627583
0.220000 9.396917 23.242934
0.230000 10.278674 18.991084
0.240000 11.673983 15.694159
0.250000 13.647299 13.188952
0.260000 16.303588 11.342043
0.270000 19.783097 10.056349
0.280000 24.253761 9.276628
0.290000 29.892963 8.999810
0.300000 36.843226 9.297806
0.310000 45.111060 10.366159
0.320000 54.350284 12.621215
0.330000 63.444526 16.865536
0.340000 69.906232 24.426494
0.350000 69.816628 36.646256
0.360000 60.430707 52.454802
0.370000 44.892495 65.941165
0.380000 30.323437 70.935226
0.390000 20.381429 67.442012
0.400000 14.564961 59.333383
0.410000 11.381995 49.960320
0.420000 9.752675 41.095924
0.430000 9.079286 33.429142
0.440000 9.064906 27.103805
0.450000 9.580201 22.031790
0.460000 10.592331 18.046188
0.470000 12.130579 14.970616
0.480000 14.270570 12.648716
0.490000 17.126964 10.956081
0.500000 20.848204 9.805937
0.510000 25.607134 9.155332
0.520000 31.577869 9.017830
0.530000 38.880501 9.491456
0.540000 47.456841 10.817428
0.550000 56.809723 13.494414
0.560000 65.523808 18.456859
0.570000 70.682474 27.140265
0.580000 68.262396 40.583702
0.590000 56.680182 56.518777
0.600000 40.744896 68.183553
0.610000 27.255808 70.703084
0.620000 18.527590 65.602750
0.630000 13.534401 56.908357
0.640000 10.838789 47.553294
0.650000 9.501464 38.965472
0.660000 9.020251 31.648817
0.670000 9.151903 25.664548
0.680000 9.797231 20.893699
0.690000 10.941941 17.162398
0.700000 12.628462 14.297654
0.710000 14.943135 12.150717
0.720000 18.009989 10.606555
0.730000 21.985081 9.589103
0.740000 27.044672 9.068534
0.750000 33.356010 9.076896
0.760000 41.008593 9.742221
0.770000 49.862196 11.359114
0.780000 59.235723 14.521376
0.790000 67.370041 20.303983
0.800000 70.930610 30.198849
0.810000 66.038580 44.726463
0.820000 52.617081 60.281979
0.830000 36.793844 69.760104
0.840000 24.528597 69.939386
0.850000 16.927526 63.525198
0.860000 12.656625 54.444854
0.870000 10.385494 45.201535
0.880000 9.307157 36.922303
0.890000 9.002291 29.958879
0.900000 9.273644 24.307195
0.910000 10.048302 19.825608
0.920000 11.328688 16.336892
0.930000 13.169559 13.672954
0.940000 15.667582 11.693257
0.950000 18.955812 10.292476
0.960000 23.197168 9.405735
0.970000 28.569441 9.017361
0.980000 35.228514 9.180145
0.990000 43.223272 10.056828
