0.000000 5.000000 20.000000
0.010000 5.653707 15.623081
0.020000 6.642213 12.304131
0.030000 8.032477 9.805496
0.040000 9.926552 7.942840
0.050000 12.465624 6.577325
0.060000 15.836804 5.608931
0.070000 20.280941 4.972619
0.080000 26.098219 4.639333
0.090000 33.643683 4.626054
0.100000 43.292483 5.025481
0.110000 55.321308 6.083698
0.120000 69.561948 8.402660
0.130000 84.461009 13.455890
0.140000 94.942578 24.616057
0.150000 90.606189 46.881640
0.160000 65.815490 76.908454
0.170000 36.991411 94.728299
0.180000 19.381384 92.065095
0.190000 11.084826 78.972668
0.200000 7.324214 63.984859
0.210000 5.587082 50.505251
0.220000 4.820668 39.391247
0.230000 4.594306 30.577727
0.240000 4.733878 23.727933
0.250000 5.180670 18.466992
0.260000 5.937085 14.458922
0.270000 7.046293 11.426264
0.280000 8.586339 9.149350
0.290000 10.671276 7.459315
0.300000 13.456255 6.230430
0.310000 17.144854 5.374170
0.320000 21.996654 4.836675
0.330000 28.330780 4.602030
0.340000 36.514791 4.707000
0.350000 46.911298 5.281709
0.360000 59.708579 6.655427
0.370000 74.437902 9.632410
0.380000 88.708012 16.168555
0.390000 95.711182 30.423663
0.400000 84.452953 56.481012
0.410000 55.772213 84.947910
0.420000 29.954091 95.720434
0.430000 15.959618 88.406110
0.440000 9.543140 74.072653
0.450000 6.616598 59.378433
0.460000 5.266445 46.639873
0.470000 4.704660 36.300613
0.480000 4.608405 28.165323
0.490000 4.850397 21.870467
0.500000 5.395356 17.049516
0.510000 6.260180 13.384851
0.520000 7.499569 10.618366
0.530000 9.202915 8.547763
0.540000 11.496939 7.018976
0.550000 14.551675 5.918880
0.560000 18.588148 5.170284
0.570000 23.885272 4.730936
0.580000 30.780262 4.599668
0.590000 39.648076 4.837297
0.600000 50.821934 5.622256
0.610000 64.353003 7.395257
0.620000 79.340959 11.234272
0.630000 92.269185 19.711677
0.640000 94.462084 37.646935
0.650000 76.158073 66.569260
0.660000 46.120679 90.928270
0.670000 24.213527 94.731557
0.680000 13.291038 84.029075
0.690000 8.337220 69.127244
0.700000 6.060351 54.952179
0.710000 5.022583 42.998466
0.720000 4.635321 33.416492
0.730000 4.657853 25.925699
0.740000 4.999961 20.151553
0.750000 5.646092 15.740867
0.760000 6.626370 12.395452
0.770000 8.006862 9.876241
0.780000 9.888722 7.997629
0.790000 12.412118 6.619693
0.800000 15.762951 5.641493
0.810000 20.180624 4.997161
0.820000 25.963684 4.656792
0.830000 33.465598 4.636247
0.840000 43.060825 5.026286
0.850000 55.028709 6.068761
0.860000 69.214120 8.355107
0.870000 84.106025 13.331899
0.880000 94.733443 24.316145
0.890000 90.804470 46.299377
0.900000 66.391284 76.268564
0.910000 37.488591 94.476647
0.920000 19.652085 92.171296
0.930000 11.218481 79.217074
0.940000 7.393436 64.245232
0.950000 5.625918 50.737235
0.960000 4.843863 39.584138
0.970000 4.608395 30.733077
0.980000 4.741809 23.851069
0.990000 5.183670 18.563831
