0.000000 12.000000 20.000000
0.010000 13.483622 16.821768
0.020000 15.579103 14.403166
0.030000 18.379463 12.636790
0.040000 22.004975 11.447828
0.050000 26.588053 10.804092
0.060000 32.242676 10.731344
0.070000 39.000477 11.342024
0.080000 46.682192 12.888704
0.090000 54.659912 15.851757
0.100000 61.497662 21.028917
0.110000 64.704752 29.404305
0.120000 61.508614 41.190918
0.130000 51.537210 53.946578
0.140000 38.614193 62.742819
0.150000 27.429016 64.497083
0.160000 19.763926 60.320846
0.170000 15.110954 53.088150
0.180000 12.485259 45.086933
0.190000 11.156023 37.559692
0.200000 10.697154 31.018599
0.210000 10.890123 25.585731
0.220000 11.643184 21.205321
0.230000 12.943929 17.756015
0.240000 14.834053 15.106095
0.250000 17.395654 13.139848
0.260000 20.741466 11.770962
0.270000 25.002305 10.952269
0.280000 30.302943 10.688604
0.290000 36.711566 11.060157
0.300000 44.136427 12.266572
0.310000 52.128112 14.703550
0.320000 59.553010 19.062126
0.330000 64.251958 26.315181
0.340000 63.340155 37.105984
0.350000 55.316939 50.025047
0.360000 42.762814 60.620825
0.370000 30.661408 64.698544
0.380000 21.853964 62.133803
0.390000 16.342309 55.583652
0.400000 13.160852 47.648430
0.410000 11.474026 39.886273
0.420000 10.767088 33.001827
0.430000 10.765313 27.213363
0.440000 11.342785 22.506263
0.450000 12.465154 18.772240
0.460000 14.158587 15.879079
0.470000 16.493308 13.704077
0.480000 19.573281 12.150390
0.490000 23.525347 11.157154
0.500000 28.480045 10.710622
0.510000 34.531751 10.863206
0.520000 41.656133 11.769559
0.530000 49.547957 13.751807
0.540000 57.335932 17.396631
0.550000 63.211212 23.609284
0.560000 64.398461 33.273459
0.570000 58.602557 45.865843
0.580000 46.978191 57.787649
0.590000 34.256242 64.191199
0.600000 24.289152 63.536686
0.610000 17.811793 57.943340
0.620000 13.987848 50.232667
0.630000 11.891279 42.305593
0.640000 10.908740 35.098693
0.650000 10.699733 28.952354
0.660000 11.098380 23.907091
0.670000 12.045283 19.874634
0.680000 13.549453 16.725585
0.690000 15.668230 14.331873
0.700000 18.495754 12.587117
0.710000 22.153005 11.417865
0.720000 26.772337 10.793698
0.730000 32.466076 10.742887
0.740000 39.260923 11.381786
0.750000 46.966315 12.969392
0.760000 54.932077 15.996100
0.770000 61.686516 21.270974
0.780000 64.706003 29.773677
0.790000 61.249267 41.655166
0.800000 51.088118 54.354820
0.810000 38.161622 62.923821
0.820000 27.094026 64.425843
0.830000 19.553700 60.091489
0.840000 14.989908 52.800433
0.850000 12.421178 44.802072
0.860000 11.128852 37.305826
0.870000 10.696113 30.804791
0.880000 10.910169 25.411851
0.890000 11.682766 21.067496
0.900000 13.003768 17.649356
0.910000 14.916500 15.026003
0.920000 17.504308 13.082631
0.930000 20.880799 11.734201
0.940000 25.177042 10.935184
0.950000 30.516788 10.692664
0.960000 36.964548 11.090245
0.970000 44.419636 12.333126
0.980000 52.414160 14.825966
0.990000 59.782329 19.271685
