0.000000 19.000000 20.000000
0.010000 21.208668 18.106341
0.020000 24.054281 16.811142
0.030000 27.555461 16.111818
0.040000 31.689267 16.043259
0.050000 36.340866 16.694911
0.060000 41.229458 18.227760
0.070000 45.817480 20.878962
0.080000 49.251484 24.915073
0.090000 50.464596 30.456969
0.100000 48.613385 37.128392
0.110000 43.762289 43.744992
0.120000 37.147802 48.602692
0.130000 30.474812 50.462913
0.140000 24.929490 49.257858
0.150000 20.889512 45.829138
0.160000 18.234799 41.243570
0.170000 16.699039 36.355343
0.180000 16.044998 31.702837
0.190000 16.111513 27.567478
0.200000 16.808965 24.064490
0.210000 18.102326 21.217029
0.220000 19.994087 19.006560
0.230000 22.508031 17.405218
0.240000 25.670732 16.397412
0.250000 29.485604 15.996702
0.260000 33.892804 16.262209
0.270000 38.707730 17.316202
0.280000 43.536352 19.357819
0.290000 47.689534 22.650033
0.300000 50.180327 27.421833
0.310000 49.972126 33.604553
0.320000 46.581029 40.445954
0.330000 40.665911 46.419032
0.340000 33.825487 49.910083
0.350000 27.605052 50.220441
0.360000 22.783621 47.803407
0.370000 19.445894 43.688427
0.380000 17.367509 38.869754
0.390000 16.284504 34.047042
0.400000 15.995250 29.622800
0.410000 16.375135 25.787097
0.420000 17.363243 22.602807
0.430000 18.944773 20.067885
0.440000 21.134601 18.156072
0.450000 23.960480 16.843182
0.460000 27.441672 16.125772
0.470000 31.557065 16.037375
0.480000 36.195495 16.665534
0.490000 41.082410 18.168867
0.500000 45.689233 20.782440
0.510000 49.171933 24.773460
0.520000 50.465998 30.271322
0.530000 48.711931 36.920504
0.540000 43.938918 43.561303
0.550000 37.353642 48.493412
0.560000 30.662422 50.450156
0.570000 25.075211 49.328016
0.580000 20.990889 45.950998
0.590000 18.298605 41.387124
0.600000 16.733158 36.499531
0.610000 16.055426 31.835535
0.620000 16.101948 27.682923
0.630000 16.781203 24.160735
0.640000 18.056783 21.294081
0.650000 19.930273 19.065169
0.660000 22.425046 17.446092
0.670000 25.567879 16.420658
0.680000 29.363331 16.001338
0.690000 33.754166 16.245647
0.700000 38.560589 17.273707
0.710000 43.396168 19.282271
0.720000 47.581441 22.533092
0.730000 50.136732 27.258833
0.740000 50.020173 33.405061
0.750000 46.721255 40.244322
0.760000 40.862206 46.267304
0.770000 34.025789 49.847695
0.780000 27.772600 50.251002
0.790000 22.906495 47.902095
0.800000 19.527483 43.823144
0.810000 17.415712 39.014664
0.820000 16.306397 34.185780
0.830000 15.995658 29.746734
0.840000 16.356750 25.892618
0.850000 17.327122 22.689105
0.860000 18.890836 20.135444
0.870000 21.062097 18.205694
0.880000 23.868521 16.875343
0.890000 27.329976 16.140114
0.900000 31.427108 16.032217
0.910000 36.052308 16.637331
0.920000 40.937109 18.111750
0.930000 45.561729 20.688443
0.940000 49.091495 24.635122
0.950000 50.464591 30.089267
0.960000 48.806335 36.715472
0.970000 44.111468 43.378547
0.980000 37.556621 48.382853
0.990000 30.848537 50.434725
